median_income,house_age,mean_rooms,mean_bedrooms,population,mean_household_size,latitude,longitude,median_house_value
52.17399999999999,5.0,7.306956521739131,1.0782608695652174,3962.0,3.445217391304348,33.95,-117.21,155.5
33.482,41.0,4.078947368421052,1.0526315789473684,711.0,2.338815789473684,34.03,-118.45,318.1
40.455,33.0,5.069135802469136,1.0320987654320988,1154.0,2.8493827160493828,33.85,-118.0,197.2
53.988,8.0,7.043478260869565,1.0253623188405796,814.0,2.949275362318841,37.05,-120.84,165.5
37.549,23.0,3.3681183237469186,1.057518488085456,2103.0,1.7280197206244865,34.05,-118.45,275.0
79.248,21.0,7.246951219512195,0.9817073170731707,1007.0,3.0701219512195124,34.48,-119.78,500.001
11.25,23.0,6.130434782608695,2.5652173913043477,47.0,2.0434782608695654,40.99,-123.35,66.0
51.386,42.0,6.01779359430605,1.0177935943060499,761.0,2.7081850533807827,32.7,-117.18,404.5
61.870000000000005,31.0,7.4203454894433785,1.0191938579654511,1368.0,2.6257197696737045,37.72,-122.08,340.4
31.887,16.0,3.79831045406547,1.0432946145723336,3687.0,1.946673706441394,34.18,-118.53,189.3
26.048000000000002,17.0,6.130620985010706,1.423982869379015,715.0,1.531049250535332,33.02,-117.07,148.2
39.286,13.0,5.959183673469388,0.9816326530612245,1602.0,3.269387755102041,37.52,-120.8,145.79999999999998
21.25,32.0,5.814338235294118,1.3088235294117647,1358.0,2.4963235294117645,34.12,-116.0,57.699999999999996
40.0,24.0,4.848066298342541,1.0082872928176796,952.0,2.6298342541436464,37.7,-122.17,202.59999999999997
22.361,46.0,4.4,1.075,101.0,2.525,38.02,-121.82,93.8
27.5,32.0,6.090301003344481,1.1538461538461537,812.0,2.7157190635451505,36.32,-119.25,72.2
77.307,34.0,6.619528619528619,1.0740740740740742,980.0,3.2996632996632997,34.13,-118.02,429.0
61.464,34.0,6.309255079006772,1.0383747178329572,1267.0,2.860045146726862,34.25,-118.35,354.4
36.348,17.0,5.666666666666667,1.0582706766917294,5030.0,3.1516290726817044,33.05,-116.86,164.5
42.375,7.0,3.8892355694227767,1.0811232449297972,951.0,1.4836193447737909,32.71,-117.17,204.99999999999997
30.208,12.0,6.1,1.211111111111111,209.0,2.3222222222222224,33.94,-116.71,66.3
39.054,14.0,4.088397790055248,1.0441988950276244,1681.0,1.8574585635359115,34.16,-118.25,200.0
23.75,33.0,4.204819277108434,1.4939759036144578,460.0,5.542168674698795,34.02,-117.96,133.29999999999998
42.30800000000001,49.0,6.328671328671328,1.013986013986014,1006.0,2.344988344988345,38.12,-122.23,145.79999999999998
12.890999999999998,18.0,4.12289156626506,0.9228915662650602,1474.0,3.5518072289156626,34.16,-118.15,181.29999999999998
15.161,28.0,3.904862579281184,1.0570824524312896,2263.0,4.784355179704017,33.91,-118.22,103.2
34.934,27.0,5.46,1.0466666666666666,451.0,3.006666666666667,37.57,-120.85,193.79999999999998
24.167,43.0,4.733333333333333,1.08,233.0,3.1066666666666665,36.71,-119.83,73.9
44.56699999999999,36.0,5.115384615384615,1.0,1080.0,2.967032967032967,36.95,-122.04,263.8
48.906,34.0,5.894179894179894,1.0555555555555556,1159.0,3.066137566137566,33.94,-117.96,228.9
27.219,15.0,6.724137931034483,1.3653962492437992,4122.0,2.4936479128856623,33.82,-116.39,74.4
23.958,33.0,4.941309255079007,1.1218961625282167,1459.0,3.293453724604966,34.6,-118.12,94.5
15.045,43.0,4.58968058968059,1.1203931203931203,1061.0,2.6068796068796067,37.82,-122.27,93.8
34.861,30.0,5.1337325349301395,1.0399201596806387,1564.0,3.121756487025948,33.94,-118.03,177.2
21.135,46.0,5.622920517560074,1.1035120147874307,1206.0,2.229205175600739,40.79,-124.16,90.60000000000001
20.0,30.0,2.7738825591586327,1.1069237510955303,3678.0,3.223488168273444,34.09,-118.31,240.60000000000002
62.083000000000006,17.0,7.403940886699507,1.0517241379310345,1291.0,3.1798029556650245,34.12,-117.65,242.70000000000002
13.882000000000001,47.0,4.394190871369295,1.112033195020747,693.0,2.87551867219917,36.33,-119.65,53.800000000000004
41.212999999999994,35.0,5.239528795811518,1.031413612565445,2785.0,3.6452879581151834,34.1,-118.22,252.1
45.37,39.0,5.711811023622047,1.0488188976377952,1531.0,2.411023622047244,37.3,-121.9,345.90000000000003
40.0,37.0,6.363945578231292,1.0918367346938775,806.0,2.741496598639456,39.25,-121.71,101.4
16.759,20.0,4.2817955112219455,1.0049875311720697,1062.0,2.6483790523690773,37.77,-120.83,116.7
27.266,17.0,4.038391224862888,1.1480804387568555,2417.0,2.209323583180987,34.09,-117.67,101.0
19.206,26.0,4.097639484978541,1.0246781115879828,3010.0,3.2296137339055795,37.62,-120.98,81.3
39.485,52.0,5.440251572327044,1.0352201257861635,1927.0,2.4238993710691825,34.1,-118.15,419.09999999999997
74.597,31.0,8.275862068965518,1.0758620689655172,1382.0,3.1770114942528735,33.95,-117.93,500.001
67.571,42.0,6.665178571428571,1.0580357142857142,665.0,2.96875,34.21,-118.2,443.9
35.781,33.0,6.6415094339622645,1.2877358490566038,520.0,2.452830188679245,38.34,-122.4,242.49999999999997
87.60400000000001,17.0,7.962145110410095,1.0473186119873816,771.0,2.4321766561514195,32.79,-117.06,331.8
51.643,10.0,5.0757162346521145,1.0832196452933152,3571.0,2.4358799454297406,37.49,-121.92,193.1
25.013,52.0,3.1043324491600353,1.0893015030946065,2452.0,2.1679929266136164,37.79,-122.42,275.0
51.416000000000004,24.0,5.944281524926686,1.0498533724340176,1405.0,4.120234604105572,33.75,-117.95,231.4
38.681,31.0,4.977777777777778,1.0098765432098766,1095.0,2.7037037037037037,33.8,-117.83,196.0
20.535999999999998,9.0,3.9507042253521125,1.0211267605633803,662.0,2.3309859154929575,36.81,-119.71,55.00000000000001
28.25,39.0,4.530898876404494,1.0674157303370786,1113.0,3.1264044943820224,33.99,-118.4,276.7
20.694,31.0,6.090909090909091,0.9636363636363636,154.0,2.8,38.09,-121.3,175.0
38.684,38.0,4.515951595159516,1.045104510451045,2561.0,2.8173817381738173,37.49,-122.24,265.6
22.725,39.0,3.4210526315789473,1.024561403508772,723.0,2.536842105263158,34.05,-118.34,140.6
46.666999999999994,10.0,6.314168377823409,1.0225872689938398,1368.0,2.809034907597536,37.37,-120.6,130.1
36.339,28.0,5.592074592074592,1.0163170163170163,1613.0,3.7599067599067597,33.87,-118.07,220.1
26.165,33.0,4.179389312977099,1.0559796437659033,2281.0,2.9020356234096694,34.19,-118.42,230.79999999999998
41.812,52.0,5.701388888888889,0.9965277777777778,692.0,2.4027777777777777,33.73,-118.31,321.5
25.083000000000002,41.0,4.268965517241379,0.9517241379310345,636.0,4.386206896551724,33.93,-118.21,118.10000000000001
25.179000000000002,42.0,4.424242424242424,1.0722610722610724,1503.0,3.5034965034965033,33.93,-118.28,97.39999999999999
32.708,26.0,4.26980198019802,1.066831683168317,1130.0,2.797029702970297,33.97,-118.35,128.1
57.096999999999994,15.0,4.357142857142857,1.0649350649350648,2269.0,1.8417207792207793,34.05,-118.44,316.7
44.934000000000005,34.0,5.060948081264108,0.9841986455981941,1483.0,3.3476297968397293,33.89,-118.1,185.60000000000002
25.551,12.0,5.676891615541923,1.2106339468302658,1236.0,2.5276073619631902,37.43,-119.98,105.0
21.157,41.0,5.1995708154506435,1.0064377682403434,1813.0,3.890557939914163,32.8,-117.14,156.9
43.782,23.0,5.204761904761905,1.0269841269841269,2582.0,4.098412698412698,37.33,-121.82,175.8
27.301000000000002,16.0,4.8944365192582024,1.028530670470756,1777.0,2.5349500713266764,35.13,-120.61,190.39999999999998
20.950000000000003,52.0,3.821138211382114,0.9349593495934959,434.0,3.5284552845528454,34.06,-118.21,109.1
19.732,47.0,4.961038961038961,1.0746753246753247,864.0,2.8051948051948052,33.98,-118.32,101.0
25.293999999999997,37.0,4.879256965944273,1.0340557275541795,1385.0,4.287925696594427,37.46,-122.13,159.4
31.25,38.0,6.020408163265306,1.0903790087463556,812.0,2.36734693877551,32.77,-117.09,216.5
20.244,19.0,3.915743670886076,1.0352056962025316,11272.0,4.458860759493671,36.69,-121.61,118.5
36.336,27.0,5.319630872483222,1.0813758389261745,2899.0,2.432046979865772,34.14,-117.98,235.2
31.667,34.0,4.644628099173554,1.012396694214876,717.0,2.9628099173553717,33.83,-118.27,186.9
51.36,15.0,9.466666666666667,1.3777777777777778,133.0,2.9555555555555557,33.52,-117.55,447.40000000000003
35.647000000000006,33.0,5.423357664233577,1.0583941605839415,781.0,2.8503649635036497,38.22,-122.49,251.79999999999998
49.166999999999994,16.0,4.558109833971903,1.0485312899106003,1505.0,1.922094508301405,34.13,-118.14,251.10000000000002
8.804,36.0,2.713235294117647,1.0808823529411764,145.0,1.0661764705882353,34.06,-118.31,450.0
40.682,35.0,4.831775700934579,1.0093457943925233,391.0,3.6542056074766354,37.63,-122.08,156.9
40.611,10.0,5.88086642599278,1.1191335740072201,2637.0,3.1732851985559565,34.02,-117.64,158.0
40.521,35.0,5.7531380753138075,1.0418410041841004,1015.0,4.2468619246861925,34.03,-117.94,151.8
21.042,16.0,24.5,6.071428571428571,29.0,2.0714285714285716,33.82,-116.5,87.5
63.842,17.0,7.933660933660934,0.995085995085995,1289.0,3.167076167076167,34.13,-117.66,307.1
19.444,23.0,4.285539215686274,1.0870098039215685,2467.0,3.0232843137254903,37.61,-120.96,93.4
20.968,23.0,2.853881278538813,1.0806697108066972,2555.0,3.888888888888889,34.19,-118.39,162.5
40.167,35.0,4.966367713004484,1.0291479820627802,1594.0,3.5739910313901344,34.21,-118.41,193.2
33.75,10.0,5.975138121546961,1.0828729281767955,1174.0,3.2430939226519335,34.5,-117.35,98.0
39.718,13.0,5.035478547854786,1.0882838283828382,2986.0,2.463696369636964,34.18,-119.21,215.20000000000002
36.094,42.0,4.900990099009901,0.9570957095709571,971.0,3.2046204620462047,37.95,-122.35,114.6
30.794999999999998,36.0,5.1571428571428575,1.0380952380952382,557.0,2.6523809523809523,33.88,-118.12,218.4
26.782,24.0,2.569487983281087,1.0459770114942528,1362.0,1.4231974921630095,37.79,-122.43,450.0
28.650000000000002,38.0,4.55614973262032,0.9278074866310161,1384.0,3.700534759358289,34.29,-118.43,155.5
59.328,24.0,7.02317880794702,0.9801324503311258,913.0,3.0231788079470197,34.13,-117.65,255.9
44.769,16.0,5.8655462184873945,1.0028011204481793,1092.0,3.0588235294117645,38.87,-121.27,191.4
19.832,26.0,4.92814371257485,1.06187624750499,1068.0,2.1317365269461077,34.16,-117.28,122.10000000000001
60.0,20.0,6.007707129094412,0.9633911368015414,1405.0,2.7071290944123314,38.87,-121.19,209.39999999999998
26.098,23.0,6.385542168674699,1.0983935742971886,1829.0,3.6726907630522088,36.18,-119.27,66.0
37.454,52.0,4.60377358490566,1.0075471698113208,488.0,1.8415094339622642,36.62,-121.91,243.8
113.176,28.0,8.082289803220036,1.033989266547406,1489.0,2.663685152057245,37.38,-122.21,500.001
25.43,46.0,4.477037037037037,1.031111111111111,1293.0,1.9155555555555555,37.87,-122.28,220.7
61.321000000000005,27.0,6.708185053380783,1.019572953736655,1606.0,2.8576512455516014,34.13,-117.82,309.7
28.75,38.0,4.2133891213389125,1.0251046025104602,618.0,2.585774058577406,37.72,-122.16,144.79999999999998
32.976,49.0,5.617283950617284,0.9907407407407407,757.0,2.3364197530864197,34.15,-117.29,102.60000000000001
42.679,26.0,5.627565982404692,1.0117302052785924,1326.0,3.8885630498533725,32.59,-117.05,131.9
36.309999999999995,32.0,9.179775280898877,2.3146067415730336,224.0,2.5168539325842696,41.15,-122.68,90.4
34.773,31.0,4.611898016997167,1.028328611898017,1595.0,2.2592067988668556,32.79,-117.0,155.8
49.135,52.0,7.188811188811189,0.9020979020979021,317.0,2.2167832167832167,37.73,-122.15,275.0
29.297,28.0,4.699551569506727,1.1375186846038865,1737.0,2.596412556053812,37.79,-122.19,140.5
42.596,36.0,5.368715083798882,0.9664804469273743,625.0,3.4916201117318435,33.91,-118.31,181.1
53.478,8.0,6.210344827586207,0.9431034482758621,1959.0,3.377586206896552,36.83,-119.73,138.79999999999998
30.625,25.0,12.517605633802816,2.5363849765258215,1874.0,2.199530516431925,33.75,-116.71,150.5
22.679000000000002,50.0,5.185667752442996,1.211726384364821,781.0,2.543973941368078,39.21,-122.01,69.1
30.383,20.0,3.568093385214008,1.0778210116731517,971.0,1.8891050583657587,36.63,-121.89,217.3
27.019000000000002,33.0,4.03150912106136,1.086235489220564,1854.0,3.074626865671642,37.67,-122.09,154.0
42.5,40.0,5.302593659942363,1.031700288184438,1218.0,3.510086455331412,34.19,-118.16,177.89999999999998
39.531,35.0,5.426890756302521,1.035294117647059,1879.0,3.157983193277311,34.05,-118.13,268.40000000000003
31.029,27.0,4.135802469135802,1.0946502057613168,460.0,1.8930041152263375,33.42,-117.62,190.6
58.382,30.0,7.425714285714286,1.0457142857142858,922.0,2.6342857142857143,37.72,-122.1,330.2
44.219,9.0,5.784543325526932,0.9765807962529274,904.0,2.117096018735363,33.01,-117.06,209.20000000000002
31.25,46.0,3.142857142857143,1.5714285714285714,32.0,4.571428571428571,33.76,-118.27,112.5
48.438,22.0,5.490312965722802,1.018628912071535,4721.0,3.5178837555886737,33.83,-118.24,213.09999999999997
35.492,25.0,4.946043165467626,0.960431654676259,1032.0,3.712230215827338,32.73,-117.04,125.4
36.042,28.0,3.723529411764706,0.8058823529411765,525.0,3.088235294117647,32.7,-117.1,95.6
67.027,8.0,6.601410934744268,1.0246913580246915,1633.0,2.880070546737213,37.76,-121.97,381.9
25.966,14.0,3.950892857142857,0.9955357142857143,533.0,2.3794642857142856,34.65,-120.46,109.3
20.375,41.0,4.150485436893204,0.9174757281553398,716.0,3.4757281553398056,37.97,-121.25,75.0
33.5,38.0,4.532915360501567,1.025078369905956,980.0,3.072100313479624,33.8,-118.27,177.7
40.441,45.0,4.873994638069705,1.093833780160858,1705.0,4.571045576407506,33.94,-118.2,157.5
23.812,35.0,6.2894736842105265,1.1096491228070176,753.0,3.3026315789473686,32.74,-117.08,135.1
47.30800000000001,33.0,6.575596816976128,1.013262599469496,979.0,2.5968169761273208,38.55,-121.75,236.20000000000002
33.431000000000004,20.0,6.383720930232558,1.172093023255814,1421.0,3.3046511627906976,39.32,-123.11,137.5
43.152,33.0,6.046686746987952,0.9984939759036144,1864.0,2.8072289156626504,32.79,-117.01,159.3
104.399,23.0,8.31067125645439,1.0232358003442341,3585.0,3.085197934595525,34.14,-118.56,500.001
85.75900000000001,32.0,6.751412429378531,0.9491525423728814,810.0,2.288135593220339,37.98,-122.53,500.001
23.108,28.0,5.134357005758157,1.0115163147792707,1392.0,2.671785028790787,36.76,-119.71,72.0
25.0,43.0,3.4671052631578947,0.875,367.0,2.414473684210526,37.96,-121.26,63.6
35.774,14.0,5.409185803757829,1.0375782881002087,1371.0,2.862212943632568,38.16,-121.14,113.9
25.567999999999998,32.0,3.731934731934732,1.0909090909090908,731.0,1.7039627039627039,32.8,-117.25,258.3
35.821999999999996,18.0,5.449317738791423,1.0155945419103314,2860.0,2.787524366471735,34.42,-119.3,219.89999999999998
19.612000000000002,32.0,4.343220338983051,1.097457627118644,874.0,3.7033898305084745,35.37,-118.96,53.400000000000006
51.144999999999996,34.0,5.1469194312796205,0.9636650868878357,1810.0,2.859399684044234,34.28,-118.31,219.89999999999998
40.08,33.0,5.1911764705882355,1.1650326797385622,1845.0,3.014705882352941,34.26,-118.29,191.1
43.438,22.0,4.9357495881383855,1.1449752883031301,2169.0,3.57331136738056,37.27,-121.81,209.7
46.694,28.0,6.181425485961123,1.0323974082073435,1384.0,2.9892008639308854,34.89,-120.43,158.20000000000002
34.821,34.0,4.577696526508227,1.0054844606946984,1810.0,3.3089579524680075,36.21,-121.13,113.7
23.977,52.0,5.32345013477089,1.0215633423180592,1043.0,2.811320754716981,33.98,-118.31,112.20000000000002
21.473,29.0,3.853846153846154,1.0538461538461539,1368.0,3.5076923076923077,33.74,-118.29,195.3
38.917,11.0,7.147163120567376,1.3581560283687943,1539.0,2.728723404255319,34.99,-118.61,120.8
25.819000000000003,44.0,4.58641975308642,0.9567901234567902,434.0,2.6790123456790123,38.34,-122.73,209.60000000000002
27.121,29.0,4.163716814159292,1.0870206489675516,1723.0,2.5412979351032448,33.89,-118.13,165.5
48.092,23.0,5.645061728395062,1.0679012345679013,1277.0,3.941358024691358,37.32,-121.8,217.4
79.627,8.0,8.234463276836157,1.0480225988700564,1271.0,3.5903954802259888,34.13,-117.69,345.40000000000003
56.148999999999994,34.0,6.552699228791774,1.0,2239.0,2.877892030848329,34.25,-118.57,273.09999999999997
39.934,20.0,5.502336448598131,1.091121495327103,1198.0,2.7990654205607477,34.94,-116.96,88.5
60.904999999999994,26.0,5.631147540983607,0.9590163934426229,731.0,2.9959016393442623,33.68,-117.96,224.8
45.486000000000004,52.0,6.884057971014493,1.0507246376811594,665.0,2.4094202898550723,37.58,-122.37,500.001
24.779,21.0,3.727272727272727,1.1054545454545455,1131.0,2.056363636363636,32.75,-117.23,165.0
50.926,24.0,5.1210191082802545,1.0,592.0,1.8853503184713376,33.75,-118.11,390.5
34.741,17.0,5.481149012567325,1.0682226211849193,1434.0,2.5745062836624775,38.41,-122.07,245.8
29.474,33.0,5.6058558558558556,1.2297297297297298,1857.0,4.1824324324324325,33.85,-117.93,178.4
27.829,24.0,4.204678362573099,1.0263157894736843,1294.0,3.783625730994152,37.93,-121.29,61.8
32.359,36.0,5.065997130559541,1.0817790530846485,1613.0,2.3142037302725966,33.99,-118.04,198.6
54.035000000000004,44.0,5.616541353383458,0.9849624060150376,618.0,2.3233082706766917,34.01,-118.4,356.3
43.75,38.0,4.8977272727272725,1.0113636363636365,484.0,2.75,33.99,-118.06,186.20000000000002
16.070999999999998,44.0,3.8625,1.5125,315.0,3.9375,36.65,-121.63,112.5
30.652,24.0,5.415322580645161,1.059475806451613,3002.0,3.026209677419355,39.1,-123.34,131.1
19.063000000000002,18.0,5.661971830985915,1.0704225352112675,213.0,3.0,37.06,-120.08,95.8
49.286,43.0,5.980487804878049,1.1902439024390243,491.0,2.395121951219512,38.1,-122.49,307.0
57.509,47.0,5.212218649517685,1.0096463022508038,724.0,2.327974276527331,34.05,-118.39,474.09999999999997
58.440000000000005,26.0,6.334876543209877,0.9830246913580247,2072.0,3.197530864197531,33.82,-118.04,273.9
54.063,36.0,5.378651685393258,1.0112359550561798,2039.0,2.291011235955056,37.41,-122.13,440.9
12.065,39.0,4.585754451733833,1.134020618556701,4749.0,4.450796626054358,36.74,-119.74,55.60000000000001
20.979999999999997,21.0,5.110112359550562,1.1123595505617978,1157.0,2.6,38.65,-121.42,49.8
36.806,35.0,6.701657458563536,1.1049723756906078,532.0,2.9392265193370166,32.81,-117.16,172.4
21.477,27.0,4.968454258675079,1.0126182965299684,1063.0,3.3533123028391167,36.05,-119.12,53.900000000000006
21.949,22.0,5.1937984496124034,1.246124031007752,1644.0,3.186046511627907,32.65,-116.45,127.1
35.039,19.0,5.0233644859813085,1.1191588785046729,1052.0,2.457943925233645,36.48,-121.7,288.4
15.1,30.0,2.4884814292430653,1.149976492712741,4123.0,1.9384109073812883,34.1,-118.33,187.5
39.673,24.0,4.291153415453527,1.0627099664053752,1613.0,1.8062709966405375,34.05,-118.43,477.29999999999995
60.809,21.0,6.474167623421355,1.026406429391504,2670.0,3.0654420206659014,37.08,-122.07,270.0
27.958,32.0,5.0632603406326036,1.1484184914841848,1342.0,3.265206812652068,37.95,-121.23,59.0
45.812,18.0,6.066666666666666,1.0256410256410255,2975.0,3.051282051282051,36.8,-121.64,255.20000000000002
47.986000000000004,24.0,5.701227830832196,1.0695770804911324,1902.0,2.5948158253751705,33.79,-117.94,236.50000000000003
52.681,21.0,5.7555555555555555,0.8444444444444444,142.0,3.1555555555555554,34.31,-119.17,500.001
55.647000000000006,31.0,5.435658914728682,1.012403100775194,2296.0,3.55968992248062,37.68,-122.48,268.7
58.995,21.0,6.958549222797927,0.9481865284974094,462.0,2.393782383419689,37.96,-121.35,189.9
51.155,35.0,5.68936170212766,0.9957446808510638,692.0,2.9446808510638296,33.91,-118.02,213.7
30.733,15.0,4.936117936117936,1.0442260442260443,2070.0,2.542997542997543,38.67,-121.3,119.8
41.276,13.0,4.429936305732484,0.9633757961783439,1749.0,2.785031847133758,33.81,-118.0,153.8
28.958,17.0,4.392905866302865,0.9768076398362893,1381.0,1.884038199181446,34.18,-118.91,176.0
39.885999999999996,16.0,5.469613259668508,0.988950276243094,1776.0,2.453038674033149,37.65,-120.97,137.5
20.819000000000003,10.0,3.9105839416058394,1.082116788321168,1167.0,2.1295620437956204,34.65,-120.46,103.3
59.024,21.0,6.3974763406940065,1.0047318611987381,1974.0,3.1135646687697163,34.28,-118.74,221.0
32.344,40.0,5.090196078431372,1.0862745098039215,791.0,3.1019607843137256,33.98,-118.32,104.3
34.205,43.0,4.877149877149877,1.0810810810810811,1085.0,2.6658476658476657,37.78,-122.18,136.7
13.75,16.0,3.9508196721311477,1.3770491803278688,152.0,2.4918032786885247,40.51,-123.21,48.8
50.709,33.0,6.048421052631579,1.0294736842105263,1946.0,4.096842105263158,37.28,-121.82,176.4
41.651999999999994,4.0,4.0325,1.0475,1666.0,2.0825,33.68,-117.83,184.5
55.632000000000005,9.0,7.241086587436333,0.9966044142614601,2280.0,3.870967741935484,34.02,-117.62,195.1
42.743,28.0,6.077338129496403,0.9928057553956835,1543.0,2.7751798561151078,38.68,-121.34,124.0
59.359,16.0,5.756024096385542,0.9849397590361446,1158.0,3.4879518072289155,37.26,-121.81,249.5
32.396,24.0,7.9072847682119205,1.6291390728476822,414.0,2.7417218543046356,38.92,-120.02,101.89999999999999
44.831,36.0,5.2560975609756095,0.9817073170731707,838.0,2.5548780487804876,33.8,-118.09,253.9
36.875,42.0,5.707865168539326,0.9737827715355806,651.0,2.438202247191011,37.78,-122.17,157.29999999999998
40.815,21.0,5.166666666666667,1.0026881720430108,1130.0,3.0376344086021505,37.79,-121.23,117.9
65.138,16.0,8.127098321342926,1.0215827338129497,5669.0,3.3986810551558753,34.15,-117.62,311.5
15.156,44.0,5.004282655246253,1.2055674518201285,1238.0,2.650963597430407,34.13,-117.29,75.8
29.895999999999997,33.0,4.406741573033708,1.0382022471910113,1693.0,3.804494382022472,34.43,-119.68,236.0
46.932,40.0,4.492424242424242,1.0378787878787878,371.0,2.8106060606060606,34.02,-118.4,332.8
21.957,33.0,3.254368932038835,1.0194174757281553,2564.0,4.978640776699029,34.02,-118.25,100.8
32.469,33.0,4.560301507537688,1.0050251256281406,2257.0,2.8354271356783918,34.08,-117.87,206.9
33.58,9.0,4.65625,1.09375,297.0,1.85625,38.57,-121.5,77.5
18.512,38.0,3.578343949044586,1.0254777070063694,1243.0,1.58343949044586,38.57,-121.48,114.1
29.722,33.0,4.38288920056101,1.1009817671809257,1720.0,2.41234221598878,33.99,-118.45,325.0
44.347,14.0,6.0914512922465205,0.9860834990059643,1681.0,3.341948310139165,32.86,-116.96,160.3
17.21,42.0,2.708256880733945,1.1192660550458715,1605.0,2.944954128440367,34.05,-118.3,214.29999999999998
38.732,21.0,3.668500687757909,1.0976616231086658,1433.0,1.9711141678129298,37.38,-122.03,252.4
30.703,37.0,5.049586776859504,1.0688705234159779,1093.0,3.0110192837465566,37.72,-122.46,211.79999999999998
29.910999999999998,52.0,3.9228395061728394,1.0895061728395061,1076.0,3.3209876543209877,37.74,-122.42,263.9
33.799,6.0,10.860423232778029,2.0360198108959926,4176.0,1.880234128770824,33.78,-116.36,239.29999999999998
85.888,35.0,8.056122448979592,1.0714285714285714,570.0,2.9081632653061225,37.35,-122.07,500.001
9.463000000000001,43.0,4.614973262032086,1.1016042780748663,788.0,4.213903743315508,34.0,-118.24,95.0
42.542,16.0,6.048561151079137,1.0989208633093526,1603.0,2.883093525179856,36.97,-122.05,294.09999999999997
24.195999999999998,52.0,3.936619718309859,0.9823943661971831,514.0,1.8098591549295775,37.78,-122.44,346.20000000000005
37.852000000000004,37.0,7.3,1.3966666666666667,490.0,1.6333333333333333,36.55,-121.92,465.8
26.897000000000002,33.0,4.467661691542289,0.945273631840796,470.0,2.3383084577114426,38.62,-121.32,148.3
36.852000000000004,3.0,5.698989898989899,1.0484848484848486,1353.0,2.7333333333333334,35.3,-119.09,109.80000000000001
28.514,52.0,3.8017543859649123,1.0912280701754387,1095.0,1.9210526315789473,33.99,-118.47,358.70000000000005
40.480999999999995,7.0,22.22826086956522,3.891304347826087,245.0,2.6630434782608696,39.36,-120.23,152.29999999999998
29.468999999999998,4.0,4.297247706422018,1.091743119266055,1518.0,2.785321100917431,33.19,-117.26,216.1
46.666999999999994,4.0,5.858695652173913,0.8586956521739131,571.0,3.1032608695652173,32.72,-116.98,223.3
51.893,34.0,6.307865168539326,1.09438202247191,1152.0,2.58876404494382,37.76,-122.47,420.3
33.375,32.0,4.053864168618267,0.9672131147540983,1569.0,3.6744730679156907,32.79,-117.16,154.29999999999998
53.638000000000005,3.0,6.444695259593679,1.0372460496613995,2874.0,3.2437923250564333,34.14,-117.55,206.3
19.029,36.0,3.721227621483376,1.0473145780051152,3055.0,3.9066496163682864,34.05,-117.76,98.0
49.355000000000004,34.0,6.5625,1.0791666666666666,1392.0,2.9,34.25,-118.25,336.90000000000003
36.453,32.0,5.278532608695652,1.03125,2504.0,3.402173913043478,34.37,-119.06,201.7
44.444,16.0,6.2555555555555555,0.9407407407407408,921.0,3.411111111111111,38.35,-122.69,191.79999999999998
31.45,37.0,5.3478260869565215,1.034324942791762,948.0,2.1693363844393594,33.98,-117.39,169.1
16.937,52.0,4.2368421052631575,1.0833333333333333,589.0,2.5833333333333335,37.74,-121.43,108.3
50.453,33.0,5.731808731808732,1.0166320166320166,1201.0,2.496881496881497,37.37,-122.04,311.6
46.25,35.0,6.035483870967742,1.103225806451613,1055.0,3.403225806451613,37.73,-122.42,279.3
19.848,38.0,3.8285714285714287,1.1333333333333333,1535.0,2.9238095238095236,33.8,-118.19,160.4
17.566,25.0,7.10752688172043,1.5483870967741935,192.0,2.064516129032258,38.94,-122.63,49.0
25.455000000000002,47.0,3.1946902654867255,1.0398230088495575,930.0,4.115044247787611,34.05,-118.21,114.3
31.563,42.0,6.1875,1.0,158.0,4.9375,37.36,-121.92,137.5
20.926000000000002,11.0,4.134939759036144,0.9734939759036144,722.0,1.7397590361445783,38.61,-121.34,166.1
38.056,21.0,5.881516587677726,1.1753554502369667,746.0,3.5355450236966823,34.47,-120.05,425.0
44.0,52.0,6.128851540616247,1.011204481792717,917.0,2.5686274509803924,37.58,-122.37,500.0
42.5,4.0,6.232227488151659,1.1895734597156398,1150.0,2.7251184834123223,35.13,-117.95,104.4
20.655,37.0,4.684210526315789,1.1345029239766082,1553.0,4.54093567251462,33.96,-118.24,93.4
18.242,47.0,4.257990867579909,1.0616438356164384,1916.0,4.3744292237442925,33.99,-118.26,95.0
25.238,49.0,4.192023633677991,1.106351550960118,1487.0,2.1964549483013296,37.8,-122.24,169.3
50.594,41.0,5.851985559566787,1.0072202166064983,756.0,2.729241877256318,33.92,-118.42,346.0
36.625,45.0,4.850877192982456,0.9868421052631579,595.0,2.6096491228070176,34.19,-118.41,190.7
40.795,39.0,3.5185185185185186,1.1181657848324515,867.0,1.529100529100529,33.75,-118.14,400.0
24.107,21.0,6.568627450980392,1.1764705882352942,947.0,3.0947712418300655,41.69,-122.56,70.1
28.0,43.0,4.302521008403361,1.0392156862745099,1256.0,3.518207282913165,37.35,-121.86,153.29999999999998
72.707,8.0,6.771929824561403,1.0394736842105263,1799.0,3.9451754385964914,37.33,-121.77,355.3
22.917,37.0,4.921875,1.11875,933.0,2.915625,37.76,-122.18,107.0
52.131,5.0,4.898805340829234,1.0182712579058328,3521.0,2.4743499648629657,33.87,-117.83,243.9
